1	1.08
1	1.088
1	1.074
1	1.068
1	1.07
2	1.076
2	1.072
2	1.068
2	1.076
2	1.068
3	1.076
3	1.072
3	1.076
3	1.09
3	1.138
4	1.078
4	1.076
4	1.078
4	1.074
4	1.076
5	1.082
5	1.076
5	1.09
5	1.078
5	1.076
6	1.086
6	1.082
6	1.074
6	1.082
6	1.086
7	1.094
7	1.084
7	1.078
7	1.088
7	1.09
8	1.15
8	1.084
8	1.084
8	1.086
8	1.082
9	1.086
9	1.084
9	1.09
9	1.09
9	1.084
