1	175934875	495290769
2	33066517	495290769
3	7522698		495290769
4	3273157		495290769
5	2277537		495290769
6	1932886		495290769
7	1840632		495290769
8	1848037		495290769
9	1945631		495290769
10	2065954		495290769
11	2219521		495290769
12	2401927		495290769
13	2583336		495290769
14	2781584		495290769
15	3041056		495290769
