1	508917	499009839
2	2489750	497575941
3	7522698	495290769
4	19114983	492264882
5	42081579	488585956
6	87882386	484142229
7	133466477	478604886
8	183759453	471515923
9	217738106	462411073
10	238408162	450923242
11	255129634	436926362
12	275039506	420609607
13	297823911	402516014
14	317896907	383413398
15	328753318	364205267
